# MJD,Non_Corr_Flux,Corr_Flux,Eflux,Telescope
5.347605822000000626e+04,9.855420747488281563e-01,1.016921400145550436e+00,2.452869491665934931e-02,1.000000000000000000e+00
5.347617943000001833e+04,9.411853745973175478e-01,1.003743501151044715e+00,2.338077777495368992e-02,1.000000000000000000e+00
5.347715136000001803e+04,9.381562364357338701e-01,1.041478569695019063e+00,2.095894044931701297e-02,1.000000000000000000e+00
5.347919650000007823e+04,9.293411550136612131e-01,9.952988861441347535e-01,1.987332133283566463e-02,1.000000000000000000e+00
5.348119702999992296e+04,9.448767656672160120e-01,9.933511041110650863e-01,1.648794743068384902e-02,1.000000000000000000e+00
5.348318645999999717e+04,9.823701777038433836e-01,1.071633615377310722e+00,1.798953338500393698e-02,1.000000000000000000e+00
5.349615762000018731e+04,9.600087024091703558e-01,1.009757824608134236e+00,1.373882227987248059e-02,1.000000000000000000e+00
5.349916171000013128e+04,1.017595481557943327e+00,9.518366910982040130e-01,1.341750608355092751e-02,1.000000000000000000e+00
5.350120984000014141e+04,9.488010789879469664e-01,9.889586837343514736e-01,2.224903909464538698e-02,1.000000000000000000e+00
5.350319921999983490e+04,9.385883728441622997e-01,1.026201937065721825e+00,1.856548011387966143e-02,1.000000000000000000e+00
5.350597138000000268e+04,9.359985369674574951e-01,1.002255620324456364e+00,1.521132594145088723e-02,1.000000000000000000e+00
5.350597385000018403e+04,9.894074357201407821e-01,1.045055148113750887e+00,2.143465061910595354e-02,1.000000000000000000e+00
5.350605796999996528e+04,9.697843467477170742e-01,9.934965662516894724e-01,1.909578723368667713e-02,1.000000000000000000e+00
5.350617976999981329e+04,8.885362894898362063e-01,1.019303382002582303e+00,1.644893789488153721e-02,1.000000000000000000e+00
5.350620744000002742e+04,9.172234930996658875e-01,9.717685140113314635e-01,1.731950053550672039e-02,1.000000000000000000e+00
5.350623552000010386e+04,9.088143375692807613e-01,9.418015928402853065e-01,1.500216733843380210e-02,1.000000000000000000e+00
5.350626458999980241e+04,9.153246746372610820e-01,1.031862944656453562e+00,1.537759427507779178e-02,1.000000000000000000e+00
5.350629370999988168e+04,1.129211181514690132e+00,9.867210412788359752e-01,1.634882302783090963e-02,1.000000000000000000e+00
5.350632341999979690e+04,1.058461753697066632e+00,9.488432373312895018e-01,1.485127945183491345e-02,1.000000000000000000e+00
5.350635392000013962e+04,1.012453695482888216e+00,1.041710623394576984e+00,1.591239212808797168e-02,1.000000000000000000e+00
5.350822514999983832e+04,1.071951582877722853e+00,1.019276716932805416e+00,1.363596959886046074e-02,1.000000000000000000e+00
5.350825585999991745e+04,9.792084891838134242e-01,1.010572844691089545e+00,1.389431694617422781e-02,1.000000000000000000e+00
5.350828716999990866e+04,9.974133341921173068e-01,1.062214063459450575e+00,1.490673190840547703e-02,1.000000000000000000e+00
5.350920177000015974e+04,9.837283102087115427e-01,1.007639871355054284e+00,1.560344840631378016e-02,1.000000000000000000e+00
5.352418634000001475e+04,9.919166263660703642e-01,9.987145343225355409e-01,1.589271298237182259e-02,1.000000000000000000e+00
5.352617170999990776e+04,1.068501582978973463e+00,9.707767905898050387e-01,1.807248824928097200e-02,1.000000000000000000e+00
5.352817488999990746e+04,9.887242132802630534e-01,1.009980633432850716e+00,1.776515530320582972e-02,1.000000000000000000e+00
5.353018916000006720e+04,9.403189099149814600e-01,1.015477083294317628e+00,1.650422025028454309e-02,1.000000000000000000e+00
5.353718661999981850e+04,9.903191334329582984e-01,9.358046435869973312e-01,1.729262239365502232e-02,1.000000000000000000e+00
5.354710285999998450e+04,1.019471689227763322e+00,1.003333699058765571e+00,1.595020650103096474e-02,1.000000000000000000e+00
5.355409610999980941e+04,1.021821814185112753e+00,9.924094526612504685e-01,1.309753147467694612e-02,1.000000000000000000e+00
5.355612908999994397e+04,1.063592264145952981e+00,1.018896467905470837e+00,1.593264465127114393e-02,1.000000000000000000e+00
5.355911244999989867e+04,9.905471890952235459e-01,1.012046167697684851e+00,1.498465799965162555e-02,1.000000000000000000e+00
5.356111604000022635e+04,9.117487360040050781e-01,9.982097435616480441e-01,1.582175096458894245e-02,1.000000000000000000e+00
5.356309951000008732e+04,9.967245833831491764e-01,1.010351473364461405e+00,1.358444416235448857e-02,1.000000000000000000e+00
5.356904404000006616e+04,1.053841191656637699e+00,9.934668394504116984e-01,1.485669002624838420e-02,1.000000000000000000e+00
5.357112814999977127e+04,9.479276032118753026e-01,1.012409038096199199e+00,1.579502159924862231e-02,1.000000000000000000e+00
5.357413212000019848e+04,9.176459874035397535e-01,9.930421523756064461e-01,1.472766815225615665e-02,1.000000000000000000e+00
5.357704938000021502e+04,1.007569865053884905e+00,1.037332534652846583e+00,1.633292132706294295e-02,1.000000000000000000e+00
5.358706003999989480e+04,9.644399012449267339e-01,9.846613751091431999e-01,1.452847398544786055e-02,1.000000000000000000e+00
5.358907457999978215e+04,9.295551683608943572e-01,1.029648896748737386e+00,1.560947865615782380e-02,1.000000000000000000e+00
5.359199862999981269e+04,1.025357163518162640e+00,1.009350305913605750e+00,1.770389781200503582e-02,1.000000000000000000e+00
5.360204618000006303e+04,9.880414626307594261e-01,1.032519940652311785e+00,2.110709091757117725e-02,1.000000000000000000e+00
5.360600108999991789e+04,9.821440046512800448e-01,1.000985593100584881e+00,1.670751251064368434e-02,1.000000000000000000e+00
5.362798344000009820e+04,1.037230239893180084e+00,9.499028152391213453e-01,1.561488099603252321e-02,1.000000000000000000e+00
5.371935534999985248e+04,9.994824435541752594e-01,1.027602389983120146e+00,1.764497082392663119e-02,1.000000000000000000e+00
5.372734673999994993e+04,1.025829466685582059e+00,9.466113155701703086e-01,1.644430228423788762e-02,1.000000000000000000e+00
5.373435101999994367e+04,9.677767178153893202e-01,1.010711166190165988e+00,1.979637893180614949e-02,1.000000000000000000e+00
5.374233854999998584e+04,9.501128020178922773e-01,1.003691409354859676e+00,1.818031402825502282e-02,1.000000000000000000e+00
5.375032855000020936e+04,9.682224981009737164e-01,1.029806802866051418e+00,2.466187666376576382e-02,1.000000000000000000e+00
5.375431509000016376e+04,9.405354512747325924e-01,9.545910949547028457e-01,1.427196019679720720e-02,1.000000000000000000e+00
5.376336508999997750e+04,9.115388222673371788e-01,9.463918739627303900e-01,1.717908747955245938e-02,1.000000000000000000e+00
5.376732162000006065e+04,8.998604613119806084e-01,9.424976222295237127e-01,1.869641393866493598e-02,1.000000000000000000e+00
5.377231134000001475e+04,9.812398330438951710e-01,1.056935688248105132e+00,1.656811099447813226e-02,1.000000000000000000e+00
5.377533276000013575e+04,9.749338958326744242e-01,9.524307309628248230e-01,1.507978916864132976e-02,1.000000000000000000e+00
5.378736288999998942e+04,1.000173100083595612e+00,1.034585960801186255e+00,1.534767374784726246e-02,1.000000000000000000e+00
5.379029465000005439e+04,1.002017184963622576e+00,1.024721488055285956e+00,2.003239859034160880e-02,1.000000000000000000e+00
5.379628574999980628e+04,9.912316712372158944e-01,9.923099713123161303e-01,1.871640972728614433e-02,1.000000000000000000e+00
5.380429893000004813e+04,9.633301877001191338e-01,9.749370880334884415e-01,1.872770704362171010e-02,1.000000000000000000e+00
5.380735149999987334e+04,9.878139838669101058e-01,9.821847276367481339e-01,1.734304517363818160e-02,1.000000000000000000e+00
5.381024775000009686e+04,1.003864669904143136e+00,9.526812540265267026e-01,1.693659960445605475e-02,1.000000000000000000e+00
5.381429217999987304e+04,9.706779626019487184e-01,9.905613480612860400e-01,2.150969431068225010e-02,1.000000000000000000e+00
5.382131889000022784e+04,1.022292488889056772e+00,9.676534522483162259e-01,1.842544731760441257e-02,1.000000000000000000e+00
5.382420981999998912e+04,1.038664216754248582e+00,9.859446134680576179e-01,2.118978667831606516e-02,1.000000000000000000e+00
5.382625704000005499e+04,9.700076735562028762e-01,9.895337262588849159e-01,1.653533902593954177e-02,1.000000000000000000e+00
5.382919431000016630e+04,1.022763380396629174e+00,9.737640444914803517e-01,1.921231781990819648e-02,1.000000000000000000e+00
5.383323650000011548e+04,1.009427587835632467e+00,9.803697976258196611e-01,1.787357498204070888e-02,1.000000000000000000e+00
5.383523084999993443e+04,1.019941281409926015e+00,1.039350078437733416e+00,1.591735384206787590e-02,1.000000000000000000e+00
5.384919308000011370e+04,9.839548481031133997e-01,1.044852289667318468e+00,1.830075506215246214e-02,1.000000000000000000e+00
5.385119266000017524e+04,9.038058955217449508e-01,1.041436147546493496e+00,1.925677679957282437e-02,1.000000000000000000e+00
5.385322698999987915e+04,9.431378404439717533e-01,1.023899686982294277e+00,1.506658964233541058e-02,1.000000000000000000e+00
5.386015685999998823e+04,9.955777221124827436e-01,1.024202009652635414e+00,1.590691097127915760e-02,1.000000000000000000e+00
5.386215200999984518e+04,9.233687446263434406e-01,9.947406344556477542e-01,1.680617873464031187e-02,1.000000000000000000e+00
5.386415055999998003e+04,1.061879336788430495e+00,1.028640451959165869e+00,1.723111611481967231e-02,1.000000000000000000e+00
5.386816710999980569e+04,1.087614953202300283e+00,1.009268415740069758e+00,2.101270170527036463e-02,1.000000000000000000e+00
5.387016141999978572e+04,9.220939443659034174e-01,1.033164740729097586e+00,1.743043805204615507e-02,1.000000000000000000e+00
5.387215958999982104e+04,1.097425809734130731e+00,1.016075389917843630e+00,2.275198691922614147e-02,1.000000000000000000e+00
5.388114111999981105e+04,9.195496213720283363e-01,1.070878184006920586e+00,2.066034489125845655e-02,1.000000000000000000e+00
5.388608997000008821e+04,9.503315987642904084e-01,1.013882268256127928e+00,1.440766193301926817e-02,1.000000000000000000e+00
5.389008689999999478e+04,9.265634611905803064e-01,9.910733063686856248e-01,1.395928910460472912e-02,1.000000000000000000e+00
5.389209292999980971e+04,1.061390435864378645e+00,1.049847349389348983e+00,1.991362777454125030e-02,1.000000000000000000e+00
5.389609310999978334e+04,8.854726875663248009e-01,9.317740912917551466e-01,1.484915520852272963e-02,1.000000000000000000e+00
5.389811108999978751e+04,8.893550386457828028e-01,9.747501875246309400e-01,1.820107879002412152e-02,1.000000000000000000e+00
5.390013079999992624e+04,9.461830633110887012e-01,1.003241543929947133e+00,1.526930285462124032e-02,1.000000000000000000e+00
5.390214757000003010e+04,9.726916100950331323e-01,9.832130506175692508e-01,1.388725038463959303e-02,1.000000000000000000e+00
5.390417110999999568e+04,9.223062887890853823e-01,9.927880630031248321e-01,1.612299864856886131e-02,1.000000000000000000e+00
5.390618690000008792e+04,8.409596721661489749e-01,1.019153145932289561e+00,1.417856790950130716e-02,1.000000000000000000e+00
5.391219741000002250e+04,9.527416909791470712e-01,1.002784296060537317e+00,1.751057553496443778e-02,1.000000000000000000e+00
5.450131320999981835e+04,9.792084891838154226e-01,1.025123726808175872e+00,1.995572032389585776e-02,1.000000000000000000e+00
5.450434170999983326e+04,9.306259745851224174e-01,1.013195707173925708e+00,1.652109899017900271e-02,1.000000000000000000e+00
5.450733001000015065e+04,1.038425083012380679e+00,1.032751396973345948e+00,2.060174009052748861e-02,1.000000000000000000e+00
5.451731621999992058e+04,1.009427587835632467e+00,1.017268075005142824e+00,1.712542440692691945e-02,1.000000000000000000e+00
5.452028717999998480e+04,1.060901760035688035e+00,9.624056571045225272e-01,1.576825130330372290e-02,1.000000000000000000e+00
5.452434726999979466e+04,9.688915535651871913e-01,1.029089647979625877e+00,1.346577049648136487e-02,1.000000000000000000e+00
5.452727259999979287e+04,9.494567139763856467e-01,1.031845910774640274e+00,1.451759838628479890e-02,1.000000000000000000e+00
5.453026831000018865e+04,9.919166263660682548e-01,1.012366137602877414e+00,1.896270604248264172e-02,1.000000000000000000e+00
5.453627712000021711e+04,9.731396542933999916e-01,9.756230452451569723e-01,1.321008774540382430e-02,1.000000000000000000e+00
5.454128833999997005e+04,9.278444405841195231e-01,1.039994783381869459e+00,1.383539714493296768e-02,1.000000000000000000e+00
5.454333295000018552e+04,1.084863680369072325e+00,1.049414109246586735e+00,1.791736299450459938e-02,1.000000000000000000e+00
5.454827294000005350e+04,9.974133341921173068e-01,1.009396802625153189e+00,1.775743704543290488e-02,1.000000000000000000e+00
5.455127841999987140e+04,9.368610206061928070e-01,1.017801892333510594e+00,1.941248177700830371e-02,1.000000000000000000e+00
5.455330195999983698e+04,1.058949305602537194e+00,9.708744338309449606e-01,1.480415685844651240e-02,1.000000000000000000e+00
5.455535224999999627e+04,1.011521620470560379e+00,9.841192192110056469e-01,1.467608081731817948e-02,1.000000000000000000e+00
5.455819920000014827e+04,1.023705814222166888e+00,9.405052405112868108e-01,1.782361658180207226e-02,1.000000000000000000e+00
5.456024067000020295e+04,9.866773753999328322e-01,9.331809443517560254e-01,1.305687632327511352e-02,1.000000000000000000e+00
5.456230739999981597e+04,9.383722797641778079e-01,1.064393892560000721e+00,1.881927462312268234e-02,1.000000000000000000e+00
5.456518009999999776e+04,9.297692309921995468e-01,1.023569357251002065e+00,1.823061244931801703e-02,1.000000000000000000e+00
5.456722843000013381e+04,1.061634858183003960e+00,9.705808464843469485e-01,1.622276306060908488e-02,1.000000000000000000e+00
5.456921896000020206e+04,1.085113508224299750e+00,9.622956894692810126e-01,1.314218393541356431e-02,1.000000000000000000e+00
5.457122061000019312e+04,1.071704785318918107e+00,9.561595621492443575e-01,1.406390315695738719e-02,1.000000000000000000e+00
5.457321620000014082e+04,9.805622506358475654e-01,9.493072158792411619e-01,1.255019677146676678e-02,1.000000000000000000e+00
5.457830598000017926e+04,9.509882913635790969e-01,9.597414927917288230e-01,1.629655013818590709e-02,1.000000000000000000e+00
5.458028519000019878e+04,1.015956632538433713e+00,9.641830482629848431e-01,1.575997084509513785e-02,1.000000000000000000e+00
5.458513669000007212e+04,8.530513407728674835e-01,1.054555496822107585e+00,1.413253840487487152e-02,1.000000000000000000e+00
5.458718137999996543e+04,1.035082985767994179e+00,1.008632134931779056e+00,1.742431635529467088e-02,1.000000000000000000e+00
5.458923364000022411e+04,9.898631796134743643e-01,1.015607600530874732e+00,1.676294629151585391e-02,1.000000000000000000e+00
5.459122461999999359e+04,9.372925604083296447e-01,9.799936293176951807e-01,1.722836770234383030e-02,1.000000000000000000e+00
5.459325631000008434e+04,1.027484241664962328e+00,1.028175289132285730e+00,1.531766472854634992e-02,1.000000000000000000e+00
5.459532054999982938e+04,9.349215489114360844e-01,1.040777417213360145e+00,1.453563436306290653e-02,1.000000000000000000e+00
5.459721249999990687e+04,1.019941281409928235e+00,1.026266352298342621e+00,1.552210851658156719e-02,1.000000000000000000e+00
5.460613214999996126e+04,9.869045924198756037e-01,1.004938332611559737e+00,1.778624282236429890e-02,1.000000000000000000e+00
5.460813754000002518e+04,9.942032303432699614e-01,9.656239630108971461e-01,1.421233295141079156e-02,1.000000000000000000e+00
5.461022194000007585e+04,1.017595481557943327e+00,1.051816335537045788e+00,1.657987799107394147e-02,1.000000000000000000e+00
5.461623687000013888e+04,1.063102574571308523e+00,1.023990817817178822e+00,1.596578144562637094e-02,1.000000000000000000e+00
5.462219254000019282e+04,8.957259780503882274e-01,9.547446463533659777e-01,1.506520785351742400e-02,1.000000000000000000e+00
5.463304999000020325e+04,8.969643244434829521e-01,1.063141816090369840e+00,1.576916945398485620e-02,1.000000000000000000e+00
5.464415714999986812e+04,9.702310517935073264e-01,9.522973113790064170e-01,1.562447284292389771e-02,1.000000000000000000e+00
5.464614962999988347e+04,9.566986693333383585e-01,1.035734722890511383e+00,1.862364198621762126e-02,1.000000000000000000e+00
